ob_id,direction,structure_tag,origin_time,detection_time,pivot_time,pivot_index,origin_index,detection_index,top,bottom,break_level,swing_length,ob_filter,origin_open,origin_high,origin_low,origin_close,parsed_high,parsed_low,width_pips,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,ob_final_status,ob_final_status_label,chart_right_time,chart_right_time_source,linked_trade_id,fill_time,exit_time,cancel_time,invalidation_time,protection_trigger_time,news_blackout_trigger_time,reverse_touch_time,session_cancel_time,lifecycle_reason
617,bearish,BOS,2018-05-03 18:30:00+00:00,2018-05-04 13:00:00+00:00,2018-05-03 15:00:00+00:00,83208,83222,83296,1.20041,1.19949,1.19492,50,Atr,1.19968,1.20041,1.19949,1.20036,1.20041,1.19949,9.200000000000319,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-878190.0,-877080.0,win,WIN,2018-05-14 14:01:00+00:00,exit_time,S_617,2018-05-14 13:24:00+00:00,2018-05-14 14:01:00+00:00,,,,,,,WIN
618,bearish,BOS,2018-05-07 03:00:00+00:00,2018-05-07 11:30:00+00:00,2018-05-04 13:15:00+00:00,83297,83352,83386,1.19779,1.19722,1.19107,50,Atr,1.19722,1.19779,1.19722,1.19759,1.19779,1.19722,5.699999999999594,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-873360.0,-872850.0,win,WIN,2018-05-14 06:22:00+00:00,exit_time,S_618,2018-05-14 06:07:00+00:00,2018-05-14 06:22:00+00:00,,,,,,,WIN
619,bearish,BOS,2018-05-08 00:15:00+00:00,2018-05-08 08:15:00+00:00,2018-05-07 12:00:00+00:00,83388,83437,83469,1.19387,1.19321,1.18975,50,Atr,1.19356,1.19387,1.19321,1.1935,1.19387,1.19321,6.599999999998829,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-872085.0,-871605.0,win,WIN,2018-05-10 12:58:00+00:00,exit_time,S_619,2018-05-10 12:56:00+00:00,2018-05-10 12:58:00+00:00,,,,,,,WIN
620,bearish,BOS,2018-05-08 16:30:00+00:00,2018-05-09 06:15:00+00:00,2018-05-08 13:30:00+00:00,83490,83502,83557,1.18862,1.18798,1.1838,50,Atr,1.18839,1.18862,1.18798,1.18802,1.18862,1.18798,6.399999999999739,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-871110.0,-870285.0,loss,LOSS,2018-05-09 11:35:00+00:00,exit_time,S_620,2018-05-09 11:06:00+00:00,2018-05-09 11:35:00+00:00,,,,,,,LOSS
621,bullish,CHoCH,2018-05-09 16:30:00+00:00,2018-05-10 12:30:00+00:00,2018-05-09 12:45:00+00:00,83583,83598,83678,1.18561,1.1841,1.18969,50,Atr,1.18548,1.18561,1.1841,1.18474,1.18561,1.1841,15.100000000001224,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-869670.0,-868470.0,unknown,UNKNOWN,2018-05-10 12:30:00+00:00,detection_time,L_621,,,,,,,,,state_target_block
622,bullish,BOS,2018-05-11 06:30:00+00:00,2018-05-11 09:30:00+00:00,2018-05-10 17:15:00+00:00,83697,83750,83762,1.19075,1.18949,1.19337,50,Atr,1.19039,1.19075,1.18949,1.18973,1.19075,1.18949,12.600000000000389,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-867390.0,-867210.0,loss,LOSS,2018-05-15 11:12:00+00:00,exit_time,L_622,2018-05-15 11:09:00+00:00,2018-05-15 11:12:00+00:00,,,,,,,LOSS
623,bullish,BOS,2018-05-11 15:15:00+00:00,2018-05-14 06:00:00+00:00,2018-05-11 14:00:00+00:00,83780,83785,83844,1.19404,1.19332,1.19678,50,Atr,1.19382,1.19404,1.19332,1.19365,1.19404,1.19332,7.200000000000539,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-866865.0,-863100.0,unknown,UNKNOWN,2018-05-14 06:00:00+00:00,detection_time,L_623,,,,,,,,,state_target_block
624,bearish,CHoCH,2018-05-14 13:15:00+00:00,2018-05-14 20:30:00+00:00,2018-05-11 15:15:00+00:00,83785,83873,83902,1.19959,1.19883,1.19332,50,Atr,1.19887,1.19959,1.19883,1.19945,1.19959,1.19883,7.599999999998719,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-862665.0,-862230.0,unknown,UNKNOWN,2018-05-14 20:30:00+00:00,detection_time,S_624,,,,,,,,,state_target_block
625,bullish,CHoCH,2018-05-18 00:00:00+00:00,2018-05-18 05:30:00+00:00,2018-05-17 16:30:00+00:00,84174,84204,84226,1.17992,1.17891,1.18088,50,Atr,1.179,1.17992,1.17891,1.17989,1.17992,1.17891,10.100000000001774,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-857700.0,-857370.0,unknown,UNKNOWN,2018-05-18 05:30:00+00:00,detection_time,L_625,,,,,,,,,state_target_block
626,bearish,CHoCH,2018-05-18 07:00:00+00:00,2018-05-18 09:30:00+00:00,2018-05-17 15:45:00+00:00,84171,84232,84242,1.18221,1.18138,1.17852,50,Atr,1.18163,1.18221,1.18138,1.18177,1.18221,1.18138,8.299999999998864,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-857280.0,-857130.0,loss,LOSS,2018-05-22 08:00:00+00:00,exit_time,S_626,2018-05-22 07:54:00+00:00,2018-05-22 08:00:00+00:00,,,,,,,LOSS
627,bearish,BOS,2018-05-22 08:00:00+00:00,2018-05-23 07:30:00+00:00,2018-05-21 08:00:00+00:00,84332,84428,84522,1.18296,1.18175,1.17165,50,Atr,1.18176,1.18296,1.18175,1.18215,1.18296,1.18175,12.099999999999334,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-851460.0,-850050.0,unknown,UNKNOWN,2018-05-23 07:30:00+00:00,detection_time,S_627,,,,,,,,,state_target_block
628,bearish,BOS,2018-05-24 14:15:00+00:00,2018-05-25 11:45:00+00:00,2018-05-23 18:00:00+00:00,84564,84645,84731,1.17501,1.17387,1.16758,50,Atr,1.17478,1.17501,1.17387,1.17409,1.17501,1.17387,11.400000000001409,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-848205.0,-846915.0,win,WIN,2018-06-04 12:26:00+00:00,exit_time,S_628,2018-06-04 12:00:00+00:00,2018-06-04 12:26:00+00:00,,,,,,,WIN
629,bearish,BOS,2018-05-28 05:45:00+00:00,2018-05-28 10:00:00+00:00,2018-05-25 20:45:00+00:00,84767,84803,84820,1.17283,1.17246,1.16455,50,Atr,1.1725,1.17283,1.17246,1.17264,1.17283,1.17246,3.6999999999998145,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-842955.0,-842700.0,unknown,UNKNOWN,2018-05-28 10:00:00+00:00,detection_time,S_629,,,,,,,,,state_target_block
630,bearish,BOS,2018-05-29 06:00:00+00:00,2018-05-29 06:15:00+00:00,2018-05-28 13:00:00+00:00,84832,84900,84901,1.16394,1.16292,1.16073,50,Atr,1.16306,1.16394,1.16292,1.16295,1.16394,1.16292,10.200000000000209,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-841500.0,-841485.0,win,WIN,2018-05-29 06:17:00+00:00,exit_time,S_630,2018-05-29 06:15:00+00:00,2018-05-29 06:17:00+00:00,,,,,,,WIN
631,bullish,CHoCH,2018-05-30 02:30:00+00:00,2018-05-30 07:45:00+00:00,2018-05-29 14:15:00+00:00,84933,84982,85003,1.1524,1.15186,1.15897,50,Atr,1.15234,1.1524,1.15186,1.15211,1.1524,1.15186,5.399999999999849,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-840270.0,-839955.0,unknown,UNKNOWN,2018-05-30 07:45:00+00:00,detection_time,L_631,,,,,,,,,state_target_block
632,bullish,BOS,2018-05-30 18:30:00+00:00,2018-05-31 05:30:00+00:00,2018-05-30 15:30:00+00:00,85034,85046,85090,1.16478,1.1645,1.16759,50,Atr,1.16475,1.16478,1.1645,1.16462,1.16478,1.1645,2.7999999999983594,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-839310.0,-838650.0,unknown,UNKNOWN,2018-05-31 05:30:00+00:00,detection_time,L_632,,,,,,,,,state_target_block
633,bullish,BOS,2018-06-01 14:30:00+00:00,2018-06-04 09:00:00+00:00,2018-06-01 10:00:00+00:00,85204,85222,85296,1.16612,1.16451,1.17178,50,Atr,1.16574,1.16612,1.16451,1.16454,1.16612,1.16451,16.100000000001113,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-836670.0,-832680.0,unknown,UNKNOWN,2018-06-04 09:00:00+00:00,detection_time,L_633,,,,,,,,,state_target_block
634,bearish,CHoCH,2018-06-05 08:30:00+00:00,2018-06-05 12:00:00+00:00,2018-06-04 15:30:00+00:00,85322,85390,85404,1.17166,1.17077,1.16772,50,Atr,1.17124,1.17166,1.17077,1.17113,1.17166,1.17077,8.899999999998354,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-831270.0,-831060.0,loss,LOSS,2018-06-05 16:21:00+00:00,exit_time,S_634,2018-06-05 16:15:00+00:00,2018-06-05 16:21:00+00:00,,,,,,,LOSS
635,bullish,CHoCH,2018-06-05 14:00:00+00:00,2018-06-06 07:00:00+00:00,2018-06-04 12:00:00+00:00,85308,85412,85480,1.16676,1.16525,1.17444,50,Atr,1.16676,1.16676,1.16525,1.16613,1.16676,1.16525,15.100000000001224,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-830940.0,-829920.0,unknown,UNKNOWN,2018-06-06 07:00:00+00:00,detection_time,L_635,,,,,,,,,state_target_block
636,bearish,CHoCH,2018-06-12 08:00:00+00:00,2018-06-12 18:15:00+00:00,2018-06-12 00:30:00+00:00,85838,85868,85909,1.18078,1.17938,1.1741,50,Atr,1.17938,1.18078,1.17938,1.17996,1.18078,1.17938,13.999999999998458,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-821220.0,-820605.0,loss,LOSS,2018-06-14 05:06:00+00:00,exit_time,S_636,2018-06-13 19:05:00+00:00,2018-06-14 05:06:00+00:00,,,,,,,LOSS
637,bullish,CHoCH,2018-06-13 06:15:00+00:00,2018-06-14 06:45:00+00:00,2018-06-12 08:15:00+00:00,85869,85957,86055,1.17405,1.173,1.18088,50,Atr,1.17397,1.17405,1.173,1.17351,1.17405,1.173,10.499999999999954,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-819885.0,-818415.0,loss,LOSS,2018-06-14 12:00:00+00:00,exit_time,L_637,2018-06-14 11:59:00+00:00,2018-06-14 12:00:00+00:00,,,,,,,LOSS
638,bearish,CHoCH,2018-06-14 10:15:00+00:00,2018-06-14 12:30:00+00:00,2018-06-13 18:30:00+00:00,86006,86069,86078,1.18309,1.1824,1.17254,50,Atr,1.1825,1.18309,1.1824,1.18271,1.18309,1.1824,6.900000000000794,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-818205.0,-818070.0,unknown,UNKNOWN,2018-06-14 12:30:00+00:00,detection_time,S_638,,,,,,,,,state_target_block
639,bullish,CHoCH,2018-06-18 07:15:00+00:00,2018-06-18 23:30:00+00:00,2018-06-15 14:45:00+00:00,86183,86249,86314,1.15758,1.15653,1.16269,50,Atr,1.15667,1.15758,1.15653,1.15732,1.15758,1.15653,10.499999999999954,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-812625.0,-811650.0,unknown,UNKNOWN,2018-06-18 23:30:00+00:00,detection_time,L_639,,,,,,,,,state_target_block
640,bearish,CHoCH,2018-06-19 03:15:00+00:00,2018-06-19 08:15:00+00:00,2018-06-18 07:15:00+00:00,86249,86329,86349,1.16445,1.16329,1.15653,50,Atr,1.16338,1.16445,1.16329,1.1643,1.16445,1.16329,11.600000000000499,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-811425.0,-811125.0,win,WIN,2018-06-21 14:57:00+00:00,exit_time,S_640,2018-06-21 14:46:00+00:00,2018-06-21 14:57:00+00:00,,,,,,,WIN
641,bullish,CHoCH,2018-06-20 08:15:00+00:00,2018-06-20 13:00:00+00:00,2018-06-19 23:45:00+00:00,86411,86445,86464,1.1569,1.15528,1.15954,50,Atr,1.15536,1.1569,1.15528,1.15598,1.1569,1.15528,16.199999999999548,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-809685.0,-809400.0,unknown,UNKNOWN,2018-06-20 13:00:00+00:00,detection_time,L_641,,,,,,,,,state_target_block
642,bearish,CHoCH,2018-06-20 13:15:00+00:00,2018-06-21 08:45:00+00:00,2018-06-20 08:00:00+00:00,86444,86465,86543,1.15999,1.15843,1.15365,50,Atr,1.15957,1.15999,1.15843,1.15874,1.15999,1.15843,15.600000000000058,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-809385.0,-808215.0,loss,LOSS,2018-06-21 12:47:00+00:00,exit_time,S_642,2018-06-21 12:45:00+00:00,2018-06-21 12:47:00+00:00,,,,,,,LOSS
643,bullish,CHoCH,2018-06-21 09:00:00+00:00,2018-06-21 14:30:00+00:00,2018-06-20 13:15:00+00:00,86465,86544,86566,1.1524,1.1512,1.15999,50,Atr,1.15191,1.1524,1.1512,1.15126,1.1524,1.1512,12.000000000000899,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-808200.0,-807870.0,unknown,UNKNOWN,2018-06-21 14:30:00+00:00,detection_time,L_643,,,,,,,,,state_target_block
644,bullish,BOS,2018-06-21 16:30:00+00:00,2018-06-22 06:15:00+00:00,2018-06-21 14:45:00+00:00,86567,86574,86629,1.16041,1.1595,1.16334,50,Atr,1.15984,1.16041,1.1595,1.16026,1.16041,1.1595,9.099999999999664,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-807750.0,-806925.0,unknown,UNKNOWN,2018-06-22 06:15:00+00:00,detection_time,L_644,,,,,,,,,state_target_block
645,bullish,BOS,2018-06-22 14:30:00+00:00,2018-06-25 11:15:00+00:00,2018-06-22 09:15:00+00:00,86641,86662,86745,1.16331,1.1622,1.16749,50,Atr,1.16247,1.16331,1.1622,1.16271,1.16331,1.1622,11.100000000001664,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-806430.0,-802305.0,loss,LOSS,2018-06-27 11:13:00+00:00,exit_time,L_645,2018-06-27 08:32:00+00:00,2018-06-27 11:13:00+00:00,,,,,,,LOSS
646,bearish,CHoCH,2018-06-27 07:15:00+00:00,2018-06-27 08:30:00+00:00,2018-06-26 17:15:00+00:00,86865,86921,86926,1.1672,1.1662,1.16348,50,Atr,1.16644,1.1672,1.1662,1.16677,1.1672,1.1662,10.000000000001119,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-799665.0,-799590.0,win,WIN,2018-06-29 04:32:00+00:00,exit_time,S_646,2018-06-29 04:22:00+00:00,2018-06-29 04:32:00+00:00,,,,,,,WIN
647,bullish,CHoCH,2018-06-28 18:30:00+00:00,2018-06-29 02:30:00+00:00,2018-06-28 12:30:00+00:00,87038,87062,87094,1.15641,1.15509,1.16005,50,Atr,1.15609,1.15641,1.15509,1.15518,1.15641,1.15509,13.199999999999878,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-797550.0,-797070.0,unknown,UNKNOWN,2018-06-29 02:30:00+00:00,detection_time,L_647,,,,,,,,,state_target_block
648,bullish,BOS,2018-07-03 16:30:00+00:00,2018-07-04 01:30:00+00:00,2018-07-03 08:15:00+00:00,87309,87342,87378,1.16479,1.16419,1.16731,50,Atr,1.16448,1.16479,1.16419,1.16478,1.16479,1.16419,5.999999999999339,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-790470.0,-789930.0,loss,LOSS,2018-07-04 08:11:00+00:00,exit_time,L_648,2018-07-04 08:04:00+00:00,2018-07-04 08:11:00+00:00,,,,,,,LOSS
649,bearish,CHoCH,2018-07-04 06:45:00+00:00,2018-07-04 08:00:00+00:00,2018-07-03 16:30:00+00:00,87342,87399,87404,1.16817,1.16734,1.16419,50,Atr,1.16734,1.16817,1.16734,1.16797,1.16817,1.16734,8.299999999998864,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-789615.0,-789540.0,win,WIN,2018-07-04 19:58:00+00:00,exit_time,S_649,2018-07-04 16:52:00+00:00,2018-07-04 19:58:00+00:00,,,,,,,WIN
650,bullish,CHoCH,2018-07-05 05:00:00+00:00,2018-07-05 05:30:00+00:00,2018-07-04 16:45:00+00:00,87439,87488,87490,1.16571,1.165,1.16749,50,Atr,1.16568,1.16571,1.165,1.1653,1.16571,1.165,7.099999999999884,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-788280.0,-788250.0,unknown,UNKNOWN,2018-07-05 05:30:00+00:00,detection_time,L_650,,,,,,,,,state_target_block
651,bullish,BOS,2018-07-05 18:30:00+00:00,2018-07-06 06:45:00+00:00,2018-07-05 12:15:00+00:00,87517,87542,87591,1.16823,1.16744,1.17201,50,Atr,1.16823,1.16823,1.16744,1.16773,1.16823,1.16744,7.900000000000684,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-787470.0,-786735.0,loss,LOSS,2018-07-11 17:15:00+00:00,exit_time,L_651,2018-07-11 17:06:00+00:00,2018-07-11 17:15:00+00:00,,,,,,,LOSS
652,bullish,BOS,2018-07-06 15:45:00+00:00,2018-07-09 05:45:00+00:00,2018-07-06 14:15:00+00:00,87621,87627,87683,1.17427,1.1733,1.17676,50,Atr,1.1742,1.17427,1.1733,1.17365,1.17427,1.1733,9.699999999999154,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-786195.0,-782475.0,unknown,UNKNOWN,2018-07-09 05:45:00+00:00,detection_time,L_652,,,,,,,,,state_target_block
653,bearish,CHoCH,2018-07-10 00:30:00+00:00,2018-07-10 08:30:00+00:00,2018-07-09 17:15:00+00:00,87729,87758,87790,1.17624,1.17572,1.17326,50,Atr,1.17572,1.17624,1.17572,1.17611,1.17624,1.17572,5.199999999998539,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-781350.0,-780870.0,win,WIN,2018-07-11 14:06:00+00:00,exit_time,S_653,2018-07-11 13:01:00+00:00,2018-07-11 14:06:00+00:00,,,,,,,WIN
654,bullish,CHoCH,2018-07-11 09:15:00+00:00,2018-07-11 12:45:00+00:00,2018-07-10 20:45:00+00:00,87839,87889,87903,1.17044,1.16949,1.17496,50,Atr,1.17033,1.17044,1.16949,1.17003,1.17044,1.16949,9.500000000000064,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-779385.0,-779175.0,loss,LOSS,2018-07-11 17:01:00+00:00,exit_time,L_654,2018-07-11 16:30:00+00:00,2018-07-11 17:01:00+00:00,,,,,,,LOSS
655,bearish,CHoCH,2018-07-11 13:00:00+00:00,2018-07-11 17:00:00+00:00,2018-07-10 11:00:00+00:00,87800,87904,87920,1.1758,1.17439,1.16901,50,Atr,1.17517,1.1758,1.17439,1.17473,1.1758,1.17439,14.099999999999113,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-779160.0,-778920.0,win,WIN,2018-07-17 12:01:00+00:00,exit_time,S_655,2018-07-17 09:00:00+00:00,2018-07-17 12:01:00+00:00,,,,,,,WIN
656,bearish,BOS,2018-07-12 07:15:00+00:00,2018-07-12 10:45:00+00:00,2018-07-11 18:15:00+00:00,87925,87977,87991,1.16929,1.16818,1.16653,50,Atr,1.16825,1.16929,1.16818,1.16861,1.16929,1.16818,11.099999999999444,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-778065.0,-777855.0,win,WIN,2018-07-12 13:01:00+00:00,exit_time,S_656,2018-07-12 12:40:00+00:00,2018-07-12 13:01:00+00:00,,,,,,,WIN
657,bullish,CHoCH,2018-07-13 08:30:00+00:00,2018-07-16 05:45:00+00:00,2018-07-12 15:45:00+00:00,88011,88078,88163,1.16236,1.16129,1.16955,50,Atr,1.16235,1.16236,1.16129,1.16165,1.16236,1.16129,10.700000000001264,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-776550.0,-772395.0,unknown,UNKNOWN,2018-07-16 05:45:00+00:00,detection_time,L_657,,,,,,,,,state_target_block
